Record Date,Parent ID,Classification ID,Classification Description,Current Month Gross Receipts Amount,Current Month Gross Outlay Amount,Current Month Deficit Surplus Amount,Table Number,Source Line Number,Print Order Sequence Number,Line Code Number,Data Type Code,Record Type Code,Sequence Level Number,Sequence Number Code,Fiscal Year,Fiscal Quarter Number,Calendar Year,Calendar Quarter Number,Calendar Month Number,Calendar Day Number
2020-08-31,43166804,43166814,March,236766231531.80,355754063237.51,118987831705.71,1,21,21,210,D,MTH,2,2.6,2020,4,2020,3,08,31
2020-08-31,43166804,43166816,April,241863008315.92,979885188729.59,738022180413.67,1,22,22,220,D,MTH,2,2.7,2020,4,2020,3,08,31
2020-08-31,43166804,43166817,May,173860556938.57,572614424728.25,398753867789.68,1,23,23,230,D,MTH,2,2.8,2020,4,2020,3,08,31
2020-08-31,43166804,43166821,July,563495663140.69,626487389535.23,62991726394.54,1,25,25,250,D,MTH,2,2.10,2020,4,2020,3,08,31
2020-08-31,43166804,43166823,August,223221277010.17,423316292117.83,200095015107.66,1,26,26,260,D,MTH,2,2.11,2020,4,2020,3,08,31
2020-08-31,43166804,43166825,Year-to-Date,3046785657811.68,6054175220263.84,3007389562452.16,1,27,27,280,T,SL,2,2.12,2020,4,2020,3,08,31
2020-08-31,null,43166790,FY 2019,null,null,null,1,1,1,10,S,SL,1,1,2020,4,2020,3,08,31
2020-08-31,43166804,43166819,June,240828668352.71,1104902736844.42,864074068491.71,1,24,24,240,D,MTH,2,2.9,2020,4,2020,3,08,31
2020-08-31,43166790,43166791,October,252691526878.81,353182669423.54,100491142544.73,1,2,2,20,D,MTH,2,1.1,2020,4,2020,3,08,31
2020-08-31,43166790,43166792,November,205961128574.30,410863725716.94,204902597142.64,1,3,3,30,D,MTH,2,1.2,2020,4,2020,3,08,31
2020-08-31,43166790,43166793,December,312584038258.33,326123396887.38,13539358629.05,1,4,4,40,D,MTH,2,1.3,2020,4,2020,3,08,31
2020-08-31,43166790,43166794,January,339979933629.29,331299027442.99,-8680906186.30,1,5,5,50,D,MTH,2,1.4,2020,4,2020,3,08,31
2020-08-31,43166790,43166795,February,167265469326.81,401242744819.00,233977275492.19,1,6,6,60,D,MTH,2,1.5,2020,4,2020,3,08,31
2020-08-31,43166790,43166796,March,228811230488.96,375755996142.82,146944765653.86,1,7,7,70,D,MTH,2,1.6,2020,4,2020,3,08,31
2020-08-31,43166790,43166797,April,535544530375.59,375240374839.65,-160304155535.94,1,8,8,80,D,MTH,2,1.7,2020,4,2020,3,08,31
2020-08-31,43166790,43166798,May,232064498023.77,439832890370.60,207768392346.83,1,9,9,90,D,MTH,2,1.8,2020,4,2020,3,08,31
2020-08-31,43166790,43166799,June,333952332513.76,342429729399.77,8477396886.01,1,10,10,100,D,MTH,2,1.9,2020,4,2020,3,08,31
2020-08-31,43166790,43166800,July,251347787131.94,371043256020.76,119695468888.82,1,11,11,110,D,MTH,2,1.10,2020,4,2020,3,08,31
2020-08-31,43166790,43166801,August,227964977585.22,428309326519.49,200344348934.27,1,12,12,120,D,MTH,2,1.11,2020,4,2020,3,08,31
2020-07-31,42657121,42657123,October,245520982120.90,379988361130.71,134467379009.81,1,16,16,160,D,MTH,2,2.1,2020,4,2020,3,07,31
2020-07-31,42657121,42657127,November,225185415497.28,434023709954.02,208838294456.74,1,17,17,170,D,MTH,2,2.2,2020,4,2020,3,07,31
2020-07-31,42657121,42657131,December,335805401484.89,349091277973.68,13285876488.79,1,18,18,180,D,MTH,2,2.3,2020,4,2020,3,07,31
2020-07-31,42657121,42657133,January,372287913768.70,404882870789.11,32594957020.41,1,19,19,190,D,MTH,2,2.4,2020,4,2020,3,07,31
2020-07-31,42657121,42657135,February,187950539650.05,423228905223.49,235278365573.44,1,20,20,200,D,MTH,2,2.5,2020,4,2020,3,07,31
2020-07-31,42657121,42657137,March,236766231531.80,355754063237.51,118987831705.71,1,21,21,210,D,MTH,2,2.6,2020,4,2020,3,07,31
2020-07-31,42657121,42657141,May,173860556938.57,572614424728.25,398753867789.68,1,23,23,230,D,MTH,2,2.8,2020,4,2020,3,07,31
2020-07-31,42657121,42657143,June,240828668352.71,1104902736844.42,864074068491.71,1,24,24,240,D,MTH,2,2.9,2020,4,2020,3,07,31
2020-07-31,42657121,42657145,July,563495663140.69,626487389535.23,62991726394.54,1,25,25,250,D,MTH,2,2.10,2020,4,2020,3,07,31
2020-07-31,42657121,42657147,Year-to-Date,2823564380801.51,5630858928146.01,2807294547344.50,1,26,26,280,T,SL,2,2.11,2020,4,2020,3,07,31
2020-07-31,42657121,42657139,April,241863008315.92,979885188729.59,738022180413.67,1,22,22,220,D,MTH,2,2.7,2020,4,2020,3,07,31
2020-07-31,null,42657082,FY 2019,null,null,null,1,1,1,10,S,SL,1,1,2020,4,2020,3,07,31
2020-07-31,42657082,42657084,October,252691526878.81,353182669423.54,100491142544.73,1,2,2,20,D,MTH,2,1.1,2020,4,2020,3,07,31
2020-07-31,42657082,42657087,November,205961128574.30,410863725716.94,204902597142.64,1,3,3,30,D,MTH,2,1.2,2020,4,2020,3,07,31
2020-07-31,42657082,42657090,December,312584038258.33,326123396887.38,13539358629.05,1,4,4,40,D,MTH,2,1.3,2020,4,2020,3,07,31
2020-07-31,42657082,42657094,January,339979933629.29,331299027442.99,-8680906186.30,1,5,5,50,D,MTH,2,1.4,2020,4,2020,3,07,31
2020-07-31,42657082,42657097,February,167265469326.81,401242744819.00,233977275492.19,1,6,6,60,D,MTH,2,1.5,2020,4,2020,3,07,31
2020-07-31,42657082,42657099,March,228811230488.96,375755996142.82,146944765653.86,1,7,7,70,D,MTH,2,1.6,2020,4,2020,3,07,31
2020-07-31,42657082,42657101,April,535544530375.59,375240374839.65,-160304155535.94,1,8,8,80,D,MTH,2,1.7,2020,4,2020,3,07,31
2020-07-31,42657082,42657105,May,232064498023.77,439832890370.60,207768392346.83,1,9,9,90,D,MTH,2,1.8,2020,4,2020,3,07,31
2020-07-31,42657082,42657107,June,333952332513.76,342429729399.77,8477396886.01,1,10,10,100,D,MTH,2,1.9,2020,4,2020,3,07,31
2020-07-31,42657082,42657109,July,251347787131.94,371043256020.76,119695468888.82,1,11,11,110,D,MTH,2,1.10,2020,4,2020,3,07,31
2020-07-31,42657082,42657112,August,227964977585.22,428309326519.49,200344348934.27,1,12,12,120,D,MTH,2,1.11,2020,4,2020,3,07,31
2020-07-31,42657082,42657115,September,374055970783.87,291287875543.23,-82768095240.64,1,13,13,130,D,MTH,2,1.12,2020,4,2020,3,07,31
2020-07-31,42657082,42657118,Year-to-Date,3462223423570.65,4446611013126.17,984387589555.52,1,14,14,140,T,SL,2,1.13,2020,4,2020,3,07,31
2020-07-31,null,42657121,FY 2020,null,null,null,1,15,15,150,S,SL,1,2,2020,4,2020,3,07,31
2020-06-30,null,42248582,FY 2019,null,null,null,1,1,1,10,S,SL,1,1,2020,3,2020,2,06,30
2020-06-30,42248582,42248583,October,252691526878.81,353182669423.54,100491142544.73,1,2,2,20,D,MTH,2,1.1,2020,3,2020,2,06,30
2020-06-30,42248582,42248584,November,205961128574.30,410863725716.94,204902597142.64,1,3,3,30,D,MTH,2,1.2,2020,3,2020,2,06,30
2020-06-30,42248582,42248585,December,312584038258.33,326123396887.38,13539358629.05,1,4,4,40,D,MTH,2,1.3,2020,3,2020,2,06,30
2020-06-30,42248582,42248586,January,339979933629.29,331299027442.99,-8680906186.30,1,5,5,50,D,MTH,2,1.4,2020,3,2020,2,06,30
2020-06-30,42248582,42248587,February,167265469326.81,401242744819.00,233977275492.19,1,6,6,60,D,MTH,2,1.5,2020,3,2020,2,06,30
2020-06-30,42248582,42248588,March,228811230488.96,375755996142.82,146944765653.86,1,7,7,70,D,MTH,2,1.6,2020,3,2020,2,06,30
2020-06-30,42248582,42248589,April,535544530375.59,375240374839.65,-160304155535.94,1,8,8,80,D,MTH,2,1.7,2020,3,2020,2,06,30
2020-06-30,42248582,42248590,May,232064498023.77,439832890370.60,207768392346.83,1,9,9,90,D,MTH,2,1.8,2020,3,2020,2,06,30
2020-06-30,42248582,42248591,June,333952332513.76,342429729399.77,8477396886.01,1,10,10,100,D,MTH,2,1.9,2020,3,2020,2,06,30
2020-06-30,42248582,42248592,July,251347787131.94,371043256020.76,119695468888.82,1,11,11,110,D,MTH,2,1.10,2020,3,2020,2,06,30
2020-06-30,42248582,42248593,August,227964977585.22,428309326519.49,200344348934.27,1,12,12,120,D,MTH,2,1.11,2020,3,2020,2,06,30
2020-06-30,42248582,42248594,September,374055970783.87,291287875543.23,-82768095240.64,1,13,13,130,D,MTH,2,1.12,2020,3,2020,2,06,30
2020-06-30,42248582,42248595,Year-to-Date,3462223423570.65,4446611013126.17,984387589555.52,1,14,14,140,T,SL,2,1.13,2020,3,2020,2,06,30
2020-06-30,42248596,42248597,October,245520982120.90,379988361130.71,134467379009.81,1,16,16,160,D,MTH,2,2.1,2020,3,2020,2,06,30
2020-06-30,42248596,42248598,November,225185415497.28,434023709954.02,208838294456.74,1,17,17,170,D,MTH,2,2.2,2020,3,2020,2,06,30
2020-06-30,42248596,42248599,December,335805401484.89,349091277973.68,13285876488.79,1,18,18,180,D,MTH,2,2.3,2020,3,2020,2,06,30
2020-06-30,42248596,42248600,January,372287913768.70,404882870789.11,32594957020.41,1,19,19,190,D,MTH,2,2.4,2020,3,2020,2,06,30
2020-06-30,42248596,42248601,February,187950539650.05,423228905223.49,235278365573.44,1,20,20,200,D,MTH,2,2.5,2020,3,2020,2,06,30
2020-06-30,42248596,42248602,March,236766231531.80,355754063237.51,118987831705.71,1,21,21,210,D,MTH,2,2.6,2020,3,2020,2,06,30
2020-06-30,42248596,42248603,April,241863008315.92,979885188729.59,738022180413.67,1,22,22,220,D,MTH,2,2.7,2020,3,2020,2,06,30
2020-06-30,42248596,42248604,May,173860556938.57,572614424728.25,398753867789.68,1,23,23,230,D,MTH,2,2.8,2020,3,2020,2,06,30
2020-06-30,42248596,42248606,Year-to-Date,2260068717660.82,5004371538610.78,2744302820949.96,1,25,25,280,T,SL,2,2.10,2020,3,2020,2,06,30
2020-06-30,null,42248596,FY 2020,null,null,null,1,15,15,150,S,SL,1,2,2020,3,2020,2,06,30
2020-06-30,42248596,42248605,June,240828668352.71,1104902736844.42,864074068491.71,1,24,24,240,D,MTH,2,2.9,2020,3,2020,2,06,30
2020-05-31,null,41816792,FY 2019,null,null,null,1,1,1,10,S,SL,1,1,2020,3,2020,2,05,31
2020-05-31,41816792,41816794,October,252691526878.81,353182669423.54,100491142544.73,1,2,2,20,D,MTH,2,1.1,2020,3,2020,2,05,31
2020-05-31,41816792,41816796,November,205961128574.30,410863725716.94,204902597142.64,1,3,3,30,D,MTH,2,1.2,2020,3,2020,2,05,31
2020-05-31,41816792,41816798,December,312584038258.33,326123396887.38,13539358629.05,1,4,4,40,D,MTH,2,1.3,2020,3,2020,2,05,31
2020-05-31,41816792,41816800,January,339979933629.29,331299027442.99,-8680906186.30,1,5,5,50,D,MTH,2,1.4,2020,3,2020,2,05,31
2020-05-31,41816814,41816817,December,335805401484.89,349091277973.68,13285876488.79,1,18,18,180,D,MTH,2,2.3,2020,3,2020,2,05,31
2020-05-31,41816814,41816818,January,372287913768.70,404882870789.11,32594957020.41,1,19,19,190,D,MTH,2,2.4,2020,3,2020,2,05,31
2020-05-31,41816814,41816819,February,187950539650.05,423228905223.49,235278365573.44,1,20,20,200,D,MTH,2,2.5,2020,3,2020,2,05,31
2020-05-31,41816814,41816820,March,236766231531.80,355754063237.51,118987831705.71,1,21,21,210,D,MTH,2,2.6,2020,3,2020,2,05,31
2020-05-31,41816814,41816821,April,241863008315.92,979885188729.59,738022180413.67,1,22,22,220,D,MTH,2,2.7,2020,3,2020,2,05,31
2020-05-31,41816814,41816823,May,173860556938.57,572681970598.25,398821413659.68,1,23,23,230,D,MTH,2,2.8,2020,3,2020,2,05,31
2020-05-31,41816814,41816825,Year-to-Date,2019240049308.11,3899536347636.36,1880296298328.25,1,24,24,280,T,SL,2,2.9,2020,3,2020,2,05,31
2020-05-31,41816792,41816802,February,167265469326.81,401242744819.00,233977275492.19,1,6,6,60,D,MTH,2,1.5,2020,3,2020,2,05,31
2020-05-31,41816792,41816804,March,228811230488.96,375755996142.82,146944765653.86,1,7,7,70,D,MTH,2,1.6,2020,3,2020,2,05,31
2020-05-31,41816792,41816806,April,535544530375.59,375240374839.65,-160304155535.94,1,8,8,80,D,MTH,2,1.7,2020,3,2020,2,05,31
2020-05-31,41816792,41816808,May,232064498023.77,439832890370.60,207768392346.83,1,9,9,90,D,MTH,2,1.8,2020,3,2020,2,05,31
2020-05-31,41816792,41816809,June,333952332513.76,342429729399.77,8477396886.01,1,10,10,100,D,MTH,2,1.9,2020,3,2020,2,05,31
2020-05-31,41816792,41816810,July,251347787131.94,371043256020.76,119695468888.82,1,11,11,110,D,MTH,2,1.10,2020,3,2020,2,05,31
2020-05-31,41816792,41816811,August,227964977585.22,428309326519.49,200344348934.27,1,12,12,120,D,MTH,2,1.11,2020,3,2020,2,05,31
2020-05-31,41816792,41816812,September,374055970783.87,291287875543.23,-82768095240.64,1,13,13,130,D,MTH,2,1.12,2020,3,2020,2,05,31
2020-05-31,41816792,41816813,Year-to-Date,3462223423570.65,4446611013126.17,984387589555.52,1,14,14,140,T,SL,2,1.13,2020,3,2020,2,05,31
2020-05-31,null,41816814,FY 2020,null,null,null,1,15,15,150,S,SL,1,2,2020,3,2020,2,05,31
2020-05-31,41816814,41816815,October,245520982120.90,379988361130.71,134467379009.81,1,16,16,160,D,MTH,2,2.1,2020,3,2020,2,05,31
2020-05-31,41816814,41816816,November,225185415497.28,434023709954.02,208838294456.74,1,17,17,170,D,MTH,2,2.2,2020,3,2020,2,05,31
2020-04-30,41382349,41382359,July,251347787131.94,371043256020.76,119695468888.82,1,11,11,110,D,MTH,2,1.10,2020,3,2020,2,04,30
2020-04-30,41382349,41382360,August,227964977585.22,428309326519.49,200344348934.27,1,12,12,120,D,MTH,2,1.11,2020,3,2020,2,04,30
2020-04-30,41382349,41382361,September,374055970783.87,291287875543.23,-82768095240.64,1,13,13,130,D,MTH,2,1.12,2020,3,2020,2,04,30
2020-04-30,null,41382364,FY 2020,null,null,null,1,15,15,150,S,SL,1,2,2020,3,2020,2,04,30
2020-04-30,41382364,41382365,October,245520982120.90,379988361130.71,134467379009.81,1,16,16,160,D,MTH,2,2.1,2020,3,2020,2,04,30
2020-04-30,41382364,41382366,November,225185415497.28,434023709954.02,208838294456.74,1,17,17,170,D,MTH,2,2.2,2020,3,2020,2,04,30
2020-04-30,41382364,41382367,December,335805401484.89,349091277973.68,13285876488.79,1,18,18,180,D,MTH,2,2.3,2020,3,2020,2,04,30
2020-04-30,41382364,41382368,January,372287913768.70,404882870789.11,32594957020.41,1,19,19,190,D,MTH,2,2.4,2020,3,2020,2,04,30
2020-04-30,41382364,41382369,February,187950539650.05,423228905223.49,235278365573.44,1,20,20,200,D,MTH,2,2.5,2020,3,2020,2,04,30
2020-04-30,41382364,41382370,March,236766231531.80,355754063237.51,118987831705.71,1,21,21,210,D,MTH,2,2.6,2020,3,2020,2,04,30
2020-04-30,41382364,41382371,April,241863008315.92,979713629395.57,737850621079.65,1,22,22,220,D,MTH,2,2.7,2020,3,2020,2,04,30
2020-04-30,41382364,41382372,Year-to-Date,1845379492369.54,3326682817704.09,1481303325334.55,1,23,23,280,T,SL,2,2.8,2020,3,2020,2,04,30
2020-04-30,null,41382349,FY 2019,null,null,null,1,1,1,10,S,SL,1,1,2020,3,2020,2,04,30
2020-04-30,41382349,41382350,October,252691526878.81,353182669423.54,100491142544.73,1,2,2,20,D,MTH,2,1.1,2020,3,2020,2,04,30
2020-04-30,41382349,41382351,November,205961128574.30,410863725716.94,204902597142.64,1,3,3,30,D,MTH,2,1.2,2020,3,2020,2,04,30
2020-04-30,41382349,41382352,December,312584038258.33,326123396887.38,13539358629.05,1,4,4,40,D,MTH,2,1.3,2020,3,2020,2,04,30
2020-04-30,41382349,41382353,January,339979933629.29,331299027442.99,-8680906186.30,1,5,5,50,D,MTH,2,1.4,2020,3,2020,2,04,30
2020-04-30,41382349,41382354,February,167265469326.81,401242744819.00,233977275492.19,1,6,6,60,D,MTH,2,1.5,2020,3,2020,2,04,30
2020-04-30,41382349,41382355,March,228811230488.96,375755996142.82,146944765653.86,1,7,7,70,D,MTH,2,1.6,2020,3,2020,2,04,30
2020-04-30,41382349,41382356,April,535544530375.59,375240374839.65,-160304155535.94,1,8,8,80,D,MTH,2,1.7,2020,3,2020,2,04,30
2020-04-30,41382349,41382357,May,232064498023.77,439832890370.60,207768392346.83,1,9,9,90,D,MTH,2,1.8,2020,3,2020,2,04,30
2020-04-30,41382349,41382358,June,333952332513.76,342429729399.77,8477396886.01,1,10,10,100,D,MTH,2,1.9,2020,3,2020,2,04,30
2020-04-30,41382349,41382363,Year-to-Date,3462223423570.65,4446611013126.17,984387589555.52,1,14,14,140,T,SL,2,1.13,2020,3,2020,2,04,30
2020-03-31,null,40850761,FY 2019,null,null,null,1,1,1,10,S,SL,1,1,2020,2,2020,1,03,31
2020-03-31,40850761,40850763,October,252691526878.81,353182669423.54,100491142544.73,1,2,2,20,D,MTH,2,1.1,2020,2,2020,1,03,31
2020-03-31,40850761,40850764,November,205961128574.30,410863725716.94,204902597142.64,1,3,3,30,D,MTH,2,1.2,2020,2,2020,1,03,31
2020-03-31,40850761,40850766,December,312584038258.33,326123396887.38,13539358629.05,1,4,4,40,D,MTH,2,1.3,2020,2,2020,1,03,31
2020-03-31,40850761,40850769,January,339979933629.29,331299027442.99,-8680906186.30,1,5,5,50,D,MTH,2,1.4,2020,2,2020,1,03,31
2020-03-31,40850761,40850770,February,167265469326.81,401242744819.00,233977275492.19,1,6,6,60,D,MTH,2,1.5,2020,2,2020,1,03,31
2020-03-31,40850761,40850772,March,228811230488.96,375755996142.82,146944765653.86,1,7,7,70,D,MTH,2,1.6,2020,2,2020,1,03,31
2020-03-31,40850761,40850773,April,535544530375.59,375240374839.65,-160304155535.94,1,8,8,80,D,MTH,2,1.7,2020,2,2020,1,03,31
2020-03-31,40850761,40850775,May,232064498023.77,439832890370.60,207768392346.83,1,9,9,90,D,MTH,2,1.8,2020,2,2020,1,03,31
2020-03-31,40850761,40850776,June,333952332513.76,342429729399.77,8477396886.01,1,10,10,100,D,MTH,2,1.9,2020,2,2020,1,03,31
2020-03-31,40850761,40850778,July,251347787131.94,371043256020.76,119695468888.82,1,11,11,110,D,MTH,2,1.10,2020,2,2020,1,03,31
2020-03-31,40850761,40850779,August,227964977585.22,428309326519.49,200344348934.27,1,12,12,120,D,MTH,2,1.11,2020,2,2020,1,03,31
2020-03-31,40850761,40850781,September,374055970783.87,291287875543.23,-82768095240.64,1,13,13,130,D,MTH,2,1.12,2020,2,2020,1,03,31
2020-03-31,40850761,40850782,Year-to-Date,3462223423570.65,4446611013126.17,984387589555.52,1,14,14,140,T,SL,2,1.13,2020,2,2020,1,03,31
2020-03-31,null,40850784,FY 2020,null,null,null,1,15,15,150,S,SL,1,2,2020,2,2020,1,03,31
2020-03-31,40850784,40850786,October,245520982120.90,379988361130.71,134467379009.81,1,16,16,160,D,MTH,2,2.1,2020,2,2020,1,03,31
2020-03-31,40850784,40850788,November,225185415497.28,434023709954.02,208838294456.74,1,17,17,170,D,MTH,2,2.2,2020,2,2020,1,03,31
2020-03-31,40850784,40850789,December,335805401484.89,349091277973.68,13285876488.79,1,18,18,180,D,MTH,2,2.3,2020,2,2020,1,03,31
2020-03-31,40850784,40850791,January,372287913768.70,404882870789.11,32594957020.41,1,19,19,190,D,MTH,2,2.4,2020,2,2020,1,03,31
2020-03-31,40850784,40850792,February,187950539650.05,423228905223.49,235278365573.44,1,20,20,200,D,MTH,2,2.5,2020,2,2020,1,03,31
2020-03-31,40850784,40850794,March,236766231531.80,355891396249.82,119125164718.02,1,21,21,210,D,MTH,2,2.6,2020,2,2020,1,03,31
2020-03-31,40850784,40850795,Year-to-Date,1603516484053.62,2347106521320.83,743590037267.21,1,22,22,280,T,SL,2,2.7,2020,2,2020,1,03,31
2020-02-29,40470141,40470149,May,232064498023.77,439832890370.60,207768392346.83,1,9,9,90,D,MTH,2,1.8,2020,2,2020,1,02,29
2020-02-29,40470141,40470150,June,333952332513.76,342429729399.77,8477396886.01,1,10,10,100,D,MTH,2,1.9,2020,2,2020,1,02,29
2020-02-29,40470141,40470152,July,251347787131.94,371043256020.76,119695468888.82,1,11,11,110,D,MTH,2,1.10,2020,2,2020,1,02,29
2020-02-29,40470156,40470162,Year-to-Date,1366750252521.82,1991271973372.14,624521720850.32,1,21,21,280,T,SL,2,2.6,2020,2,2020,1,02,29
2020-02-29,null,40470141,FY 2019,null,null,null,1,1,1,10,S,SL,1,1,2020,2,2020,1,02,29
2020-02-29,40470141,40470142,October,252691526878.81,353182669423.54,100491142544.73,1,2,2,20,D,MTH,2,1.1,2020,2,2020,1,02,29
2020-02-29,40470141,40470143,November,205961128574.30,410863725716.94,204902597142.64,1,3,3,30,D,MTH,2,1.2,2020,2,2020,1,02,29
2020-02-29,40470141,40470144,December,312584038258.33,326123396887.38,13539358629.05,1,4,4,40,D,MTH,2,1.3,2020,2,2020,1,02,29
2020-02-29,40470141,40470145,January,339979933629.29,331299027442.99,-8680906186.30,1,5,5,50,D,MTH,2,1.4,2020,2,2020,1,02,29
2020-02-29,40470141,40470146,February,167265469326.81,401242744819.00,233977275492.19,1,6,6,60,D,MTH,2,1.5,2020,2,2020,1,02,29
2020-02-29,40470141,40470147,March,228811230488.96,375755996142.82,146944765653.86,1,7,7,70,D,MTH,2,1.6,2020,2,2020,1,02,29
2020-02-29,40470141,40470148,April,535544530375.59,375240374839.65,-160304155535.94,1,8,8,80,D,MTH,2,1.7,2020,2,2020,1,02,29
2020-02-29,null,40470156,FY 2020,null,null,null,1,15,15,150,S,SL,1,2,2020,2,2020,1,02,29
2020-02-29,40470141,40470153,August,227964977585.22,428309326519.49,200344348934.27,1,12,12,120,D,MTH,2,1.11,2020,2,2020,1,02,29
2020-02-29,40470141,40470154,September,374055970783.87,291287875543.23,-82768095240.64,1,13,13,130,D,MTH,2,1.12,2020,2,2020,1,02,29
2020-02-29,40470141,40470155,Year-to-Date,3462223423570.65,4446611013126.17,984387589555.52,1,14,14,140,T,SL,2,1.13,2020,2,2020,1,02,29
2020-02-29,40470156,40470157,October,245520982120.90,379988361130.71,134467379009.81,1,16,16,160,D,MTH,2,2.1,2020,2,2020,1,02,29
2020-02-29,40470156,40470158,November,225185415497.28,434023709954.02,208838294456.74,1,17,17,170,D,MTH,2,2.2,2020,2,2020,1,02,29
2020-02-29,40470156,40470159,December,335805401484.89,349091277973.68,13285876488.79,1,18,18,180,D,MTH,2,2.3,2020,2,2020,1,02,29
2020-02-29,40470156,40470160,January,372287913768.70,404882870789.11,32594957020.41,1,19,19,190,D,MTH,2,2.4,2020,2,2020,1,02,29
2020-02-29,40470156,40470161,February,187950539650.05,423285753524.62,235335213874.57,1,20,20,200,D,MTH,2,2.5,2020,2,2020,1,02,29
2020-01-31,null,40183325,FY 2019,null,null,null,1,1,1,10,S,SL,1,1,2020,2,2020,1,01,31
2020-01-31,40183325,40183326,October,252691526878.81,353182669423.54,100491142544.73,1,2,2,20,D,MTH,2,1.1,2020,2,2020,1,01,31
2020-01-31,40183325,40183328,December,312584038258.33,326123396887.38,13539358629.05,1,4,4,40,D,MTH,2,1.3,2020,2,2020,1,01,31
2020-01-31,40183325,40183330,February,167265469326.81,401242744819.00,233977275492.19,1,6,6,60,D,MTH,2,1.5,2020,2,2020,1,01,31
2020-01-31,40183325,40183333,April,535544530375.59,375240374839.65,-160304155535.94,1,8,8,80,D,MTH,2,1.7,2020,2,2020,1,01,31
2020-01-31,40183325,40183336,July,251347787131.94,371043256020.76,119695468888.82,1,11,11,110,D,MTH,2,1.10,2020,2,2020,1,01,31
2020-01-31,40183325,40183337,August,227964977585.22,428309326519.49,200344348934.27,1,12,12,120,D,MTH,2,1.11,2020,2,2020,1,01,31
2020-01-31,40183325,40183338,September,374055970783.87,291287875543.23,-82768095240.64,1,13,13,130,D,MTH,2,1.12,2020,2,2020,1,01,31
2020-01-31,40183325,40183339,Year-to-Date,3462223423570.65,4446611013126.17,984387589555.52,1,14,14,140,T,SL,2,1.13,2020,2,2020,1,01,31
2020-01-31,null,40183340,FY 2020,null,null,null,1,15,15,150,S,SL,1,2,2020,2,2020,1,01,31
2020-01-31,40183340,40183341,October,245520982120.90,379988361130.71,134467379009.81,1,16,16,160,D,MTH,2,2.1,2020,2,2020,1,01,31
2020-01-31,40183340,40183342,November,225185415497.28,434023709954.02,208838294456.74,1,17,17,170,D,MTH,2,2.2,2020,2,2020,1,01,31
2020-01-31,40183340,40183343,December,335805401484.89,349091277973.68,13285876488.79,1,18,18,180,D,MTH,2,2.3,2020,2,2020,1,01,31
2020-01-31,40183340,40183344,January,372287913768.70,404881193776.34,32593280007.64,1,19,19,190,D,MTH,2,2.4,2020,2,2020,1,01,31
2020-01-31,40183340,40183345,Year-to-Date,1178799712871.77,1567984542834.75,389184829962.98,1,20,20,280,T,SL,2,2.5,2020,2,2020,1,01,31
2020-01-31,40183325,40183327,November,205961128574.30,410863725716.94,204902597142.64,1,3,3,30,D,MTH,2,1.2,2020,2,2020,1,01,31
2020-01-31,40183325,40183329,January,339979933629.29,331299027442.99,-8680906186.30,1,5,5,50,D,MTH,2,1.4,2020,2,2020,1,01,31
2020-01-31,40183325,40183332,March,228811230488.96,375755996142.82,146944765653.86,1,7,7,70,D,MTH,2,1.6,2020,2,2020,1,01,31
2020-01-31,40183325,40183334,May,232064498023.77,439832890370.60,207768392346.83,1,9,9,90,D,MTH,2,1.8,2020,2,2020,1,01,31
2020-01-31,40183325,40183335,June,333952332513.76,342429729399.77,8477396886.01,1,10,10,100,D,MTH,2,1.9,2020,2,2020,1,01,31
2019-12-31,39788996,39788997,October,252691526878.81,353182669423.54,100491142544.73,1,2,2,20,D,MTH,2,1.1,2020,1,2019,4,12,31
2019-12-31,null,39788996,FY 2019,null,null,null,1,1,1,10,S,SL,1,1,2020,1,2019,4,12,31
2019-12-31,39788996,39788998,November,205961128574.30,410863725716.94,204902597142.64,1,3,3,30,D,MTH,2,1.2,2020,1,2019,4,12,31
2019-12-31,39788996,39788999,December,312584038258.33,326123396887.38,13539358629.05,1,4,4,40,D,MTH,2,1.3,2020,1,2019,4,12,31
2019-12-31,39788996,39789000,January,339979933629.29,331299027442.99,-8680906186.30,1,5,5,50,D,MTH,2,1.4,2020,1,2019,4,12,31
2019-12-31,39788996,39789001,February,167265469326.81,401242744819.00,233977275492.19,1,6,6,60,D,MTH,2,1.5,2020,1,2019,4,12,31
2019-12-31,39788996,39789002,March,228811230488.96,375755996142.82,146944765653.86,1,7,7,70,D,MTH,2,1.6,2020,1,2019,4,12,31
2019-12-31,39788996,39789003,April,535544530375.59,375240374839.65,-160304155535.94,1,8,8,80,D,MTH,2,1.7,2020,1,2019,4,12,31
2019-12-31,39788996,39789004,May,232064498023.77,439832890370.60,207768392346.83,1,9,9,90,D,MTH,2,1.8,2020,1,2019,4,12,31
2019-12-31,39788996,39789005,June,333952332513.76,342429729399.77,8477396886.01,1,10,10,100,D,MTH,2,1.9,2020,1,2019,4,12,31
2019-12-31,39788996,39789006,July,251347787131.94,371043256020.76,119695468888.82,1,11,11,110,D,MTH,2,1.10,2020,1,2019,4,12,31
2019-12-31,39788996,39789007,August,227964977585.22,428309326519.49,200344348934.27,1,12,12,120,D,MTH,2,1.11,2020,1,2019,4,12,31
2019-12-31,39788996,39789008,September,374055970783.87,291287875543.23,-82768095240.64,1,13,13,130,D,MTH,2,1.12,2020,1,2019,4,12,31
